
DISPLAYING RESULTS FROM QUERY: 
"artificial" , "intelligence" , "ai" , "a.i" , "research" , "researcher" , "researchers" 
575 MATCHES AT THE FOLLOWING DOCUMENTS:
ORDERED BY BM25 VALUE:
Document ID: 3012 <TEXT>	Score(BM25/TfIdf): 8.75560628963423 / 4.717120766942258	https://aaai.org/Conferences/AAAI-18/aaai18scholarship/
Document ID: 3013 <TEXT>	Score(BM25/TfIdf): 8.75560628963423 / 4.717120766942258	https://aaai.org/Conferences/AAAI-18/aaai18scholarship/#
Document ID: 2812 <TEXT>	Score(BM25/TfIdf): 8.305567905792117 / 14.151362300826772	https://aaai.org/Conferences/AAAI-20/invited-speakers/
Document ID: 2813 <TEXT>	Score(BM25/TfIdf): 8.305567905792117 / 14.151362300826772	https://aaai.org/Conferences/AAAI-20/invited-speakers/#
Document ID: 2669 <TEXT>	Score(BM25/TfIdf): 8.109862207760688 / 22.406323642975725	https://aitopics.org/misc/about
Document ID: 2670 <TEXT>	Score(BM25/TfIdf): 8.109862207760688 / 22.406323642975725	https://aitopics.org/misc/about#
Document ID: 2978 <TEXT>	Score(BM25/TfIdf): 8.075425142704225 / 17.689202876033466	https://aaai.org/Conferences/AAAI-18/haic/
Document ID: 2838 <TEXT>	Score(BM25/TfIdf): 7.9836560544048245 / 17.689202876033466	https://aaai.org/Conferences/AAAI-20/undergraduate-consortium/
Document ID: 2839 <TEXT>	Score(BM25/TfIdf): 7.9836560544048245 / 17.689202876033466	https://aaai.org/Conferences/AAAI-20/undergraduate-consortium/#
Document ID: 2673 <TEXT>	Score(BM25/TfIdf): 7.695862120412845 / 17.689202876033466	https://aitopics.org/class/AI-Alerts
Document ID: 2674 <TEXT>	Score(BM25/TfIdf): 7.695862120412845 / 17.689202876033466	https://aitopics.org/class/AI-Alerts#
Document ID: 2675 <TEXT>	Score(BM25/TfIdf): 7.695862120412845 / 17.689202876033466	https://aitopics.org/class/AI-Alerts#help
Document ID: 2799 <TEXT>	Score(BM25/TfIdf): 7.642735291659919 / 16.5099226842979	https://aaai.org/Publications/publications.php
Document ID: 2940 <TEXT>	Score(BM25/TfIdf): 7.637958029531472 / 5.896400958677822	https://www.aies-conference.com/2018/students-organizing-committee/
Document ID: 2941 <TEXT>	Score(BM25/TfIdf): 7.637958029531472 / 5.896400958677822	https://www.aies-conference.com/2018/students-organizing-committee/#mobile-menu
Document ID: 2942 <TEXT>	Score(BM25/TfIdf): 7.637958029531472 / 5.896400958677822	https://www.aies-conference.com/2018/students-organizing-committee/#
Document ID: 2982 <TEXT>	Score(BM25/TfIdf): 7.6332895347358285 / 10.61352172562008	https://aaai.org/Conferences/AAAI-18/iaai-invited-speakers/
Document ID: 2798 <TEXT>	Score(BM25/TfIdf): 7.624571972811128 / 10.61352172562008	https://aaai.org/Membership/membership.php
Document ID: 2797 <TEXT>	Score(BM25/TfIdf): 7.609839378848305 / 7.075681150413386	https://aaai.org/Library/library.php
Document ID: 3312 <TEXT>	Score(BM25/TfIdf): 7.526244887339713 / 1.2879584603990288	http://president.cornell.edu/the-presidency/
Document ID: 3313 <TEXT>	Score(BM25/TfIdf): 7.526244887339713 / 1.2879584603990288	http://president.cornell.edu/the-presidency/#content
Document ID: 3314 <TEXT>	Score(BM25/TfIdf): 7.526244887339713 / 1.2879584603990288	http://president.cornell.edu/the-presidency/#search-form
Document ID: 3339 <TEXT>	Score(BM25/TfIdf): 7.526244887339713 / 1.2879584603990288	https://president.cornell.edu/the-presidency/
Document ID: 3340 <TEXT>	Score(BM25/TfIdf): 7.526244887339713 / 1.2879584603990288	https://president.cornell.edu/the-presidency/#content
Document ID: 3341 <TEXT>	Score(BM25/TfIdf): 7.526244887339713 / 1.2879584603990288	https://president.cornell.edu/the-presidency/#search-form
Document ID: 2907 <TEXT>	Score(BM25/TfIdf): 7.493477550438785 / 17.689202876033466	https://www.aies-conference.com/2018/posters/
Document ID: 2908 <TEXT>	Score(BM25/TfIdf): 7.493477550438785 / 17.689202876033466	https://www.aies-conference.com/2018/posters/#mobile-menu
Document ID: 2909 <TEXT>	Score(BM25/TfIdf): 7.493477550438785 / 17.689202876033466	https://www.aies-conference.com/2018/posters/#
Document ID: 2708 <TEXT>	Score(BM25/TfIdf): 7.485416032922623 / 17.689202876033466	https://aaai.org/Forms/donate.php
Document ID: 2898 <TEXT>	Score(BM25/TfIdf): 7.434983585314253 / 9.434241533884515	https://www.aies-conference.com/2018/program/
Document ID: 2899 <TEXT>	Score(BM25/TfIdf): 7.434983585314253 / 9.434241533884515	https://www.aies-conference.com/2018/program/#mobile-menu
Document ID: 2900 <TEXT>	Score(BM25/TfIdf): 7.434983585314253 / 9.434241533884515	https://www.aies-conference.com/2018/program/#
Document ID: 2922 <TEXT>	Score(BM25/TfIdf): 7.415550635730615 / 8.25496134214895	https://www.aies-conference.com/2018/best-paper-award/
Document ID: 2923 <TEXT>	Score(BM25/TfIdf): 7.415550635730615 / 8.25496134214895	https://www.aies-conference.com/2018/best-paper-award/#mobile-menu
Document ID: 2924 <TEXT>	Score(BM25/TfIdf): 7.415550635730615 / 8.25496134214895	https://www.aies-conference.com/2018/best-paper-award/#
Document ID: 2895 <TEXT>	Score(BM25/TfIdf): 7.379782688145454 / 14.151362300826772	https://www.aies-conference.com/2018/conference-overview/
Document ID: 2896 <TEXT>	Score(BM25/TfIdf): 7.379782688145454 / 14.151362300826772	https://www.aies-conference.com/2018/conference-overview/#mobile-menu
Document ID: 2897 <TEXT>	Score(BM25/TfIdf): 7.379782688145454 / 14.151362300826772	https://www.aies-conference.com/2018/conference-overview/#
Document ID: 2964 <TEXT>	Score(BM25/TfIdf): 7.331752510613413 / 18.86848306776903	https://www.aies-conference.com/2018/students-call-for-papers/
Document ID: 2965 <TEXT>	Score(BM25/TfIdf): 7.331752510613413 / 18.86848306776903	https://www.aies-conference.com/2018/students-call-for-papers/#mobile-menu
Document ID: 2966 <TEXT>	Score(BM25/TfIdf): 7.331752510613413 / 18.86848306776903	https://www.aies-conference.com/2018/students-call-for-papers/#
Document ID: 2928 <TEXT>	Score(BM25/TfIdf): 7.308266195212765 / 3.537840575206693	https://www.aies-conference.com/2018/accepted-student-papers/
Document ID: 2929 <TEXT>	Score(BM25/TfIdf): 7.308266195212765 / 3.537840575206693	https://www.aies-conference.com/2018/accepted-student-papers/#mobile-menu
Document ID: 2930 <TEXT>	Score(BM25/TfIdf): 7.308266195212765 / 3.537840575206693	https://www.aies-conference.com/2018/accepted-student-papers/#
Document ID: 2901 <TEXT>	Score(BM25/TfIdf): 7.300128656025051 / 3.537840575206693	https://www.aies-conference.com/2018/student-program/
Document ID: 2902 <TEXT>	Score(BM25/TfIdf): 7.300128656025051 / 3.537840575206693	https://www.aies-conference.com/2018/student-program/#mobile-menu
Document ID: 2903 <TEXT>	Score(BM25/TfIdf): 7.300128656025051 / 3.537840575206693	https://www.aies-conference.com/2018/student-program/#
Document ID: 3297 <TEXT>	Score(BM25/TfIdf): 7.294353782356063 / 1.1792801917355644	http://president.cornell.edu/about/
Document ID: 3298 <TEXT>	Score(BM25/TfIdf): 7.294353782356063 / 1.1792801917355644	http://president.cornell.edu/about/#content
